Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MECORP,Firefox 121.0,,,2024-01-09 16:15:43,2024-01-09 16:16:10,26.958s,FAILED
,,,,,,,
Test Cases/me corp/Login,Firefox 121.0,,,2024-01-09 16:15:43,2024-01-09 16:15:53,9.629s,PASSED
username = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Firefox 121.0,,,2024-01-09 16:15:44,2024-01-09 16:15:44,0.002s,PASSED
"password = ""Mobile123+""",Firefox 121.0,,,2024-01-09 16:15:44,2024-01-09 16:15:44,0.001s,PASSED
switch (role),Firefox 121.0,,,2024-01-09 16:15:44,2024-01-09 16:15:45,1.094s,PASSED
"openBrowser("""")",Firefox 121.0,,,2024-01-09 16:15:45,2024-01-09 16:15:50,4.890s,PASSED
navigateToUrl(ME_url),Firefox 121.0,,,2024-01-09 16:15:50,2024-01-09 16:15:51,0.738s,PASSED
maximizeWindow(),Firefox 121.0,,,2024-01-09 16:15:51,2024-01-09 16:15:51,0.047s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User ID_login""), username)",Firefox 121.0,,,2024-01-09 16:15:51,2024-01-09 16:15:52,0.794s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User Password_login""), password)",Firefox 121.0,,,2024-01-09 16:15:52,2024-01-09 16:15:52,0.773s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Login""))",Firefox 121.0,,,2024-01-09 16:15:52,2024-01-09 16:15:53,0.719s,PASSED
,,,,,,,
Test Cases/me corp/inisiasi,Firefox 121.0,,,2024-01-09 16:15:53,2024-01-09 16:16:10,16.905s,FAILED
robot = new java.awt.Robot(),Firefox 121.0,,,2024-01-09 16:15:54,2024-01-09 16:15:54,0.057s,PASSED
driver = getWebDriver(),Firefox 121.0,,,2024-01-09 16:15:54,2024-01-09 16:15:54,0.013s,PASSED
userDir = getProjectDir(),Firefox 121.0,,,2024-01-09 16:15:54,2024-01-09 16:15:54,0.001s,PASSED
ssDir = userDir + sprint2WebScreenshotPath,Firefox 121.0,,,2024-01-09 16:15:54,2024-01-09 16:15:54,0.002s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Transaksi""))",Firefox 121.0,,,2024-01-09 16:15:54,2024-01-09 16:15:55,0.593s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Aplikasi Baru""))",Firefox 121.0,,,2024-01-09 16:15:55,2024-01-09 16:15:55,0.619s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-memilih-button-transaksi-dan-aplikasi-baru.png"")",Firefox 121.0,,,2024-01-09 16:15:55,2024-01-09 16:15:56,0.746s,PASSED
"if (tipeKonsumen == ""Perorangan"")",Firefox 121.0,,,2024-01-09 16:15:56,2024-01-09 16:15:57,0.571s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""))",Firefox 121.0,,,2024-01-09 16:15:57,2024-01-09 16:15:57,0.570s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""), ""Perseroan Terbatas"")",Firefox 121.0,,,2024-01-09 16:15:57,2024-01-09 16:15:58,0.679s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-input-badan-usaha.png"")",Firefox 121.0,,,2024-01-09 16:15:58,2024-01-09 16:15:58,0.494s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Perseroan Terbatas ( PT. , NV. , LTD. )""))",Firefox 121.0,,,2024-01-09 16:15:58,2024-01-09 16:15:59,0.586s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-page-sebelum-input-capture.png"")",Firefox 121.0,,,2024-01-09 16:15:59,2024-01-09 16:15:59,0.459s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_npwp""))",Firefox 121.0,,,2024-01-09 16:15:59,2024-01-09 16:16:00,0.582s,PASSED
npwpPath = userDir + pathNPWP,Firefox 121.0,,,2024-01-09 16:16:00,2024-01-09 16:16:00,0.001s,PASSED
siupPath = userDir + pathSIUP,Firefox 121.0,,,2024-01-09 16:16:00,2024-01-09 16:16:00,0.001s,PASSED
tdpPath = userDir + pathTDP,Firefox 121.0,,,2024-01-09 16:16:00,2024-01-09 16:16:00,0.001s,PASSED
"npwpPath = npwpPath.replace(""/"", ""\"")",Firefox 121.0,,,2024-01-09 16:16:00,2024-01-09 16:16:00,0.002s,PASSED
"siupPath = siupPath.replace(""/"", ""\"")",Firefox 121.0,,,2024-01-09 16:16:00,2024-01-09 16:16:00,0.001s,PASSED
"tdpPath = tdpPath.replace(""/"", ""\"")",Firefox 121.0,,,2024-01-09 16:16:00,2024-01-09 16:16:00,0.001s,PASSED
"popup.popup.uploadFile(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_Local File""), npwpPath)",Firefox 121.0,,,2024-01-09 16:16:00,2024-01-09 16:16:02,1.865s,PASSED
"waitForElementPresent(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_NPWP""), 0)",Firefox 121.0,,,2024-01-09 16:16:02,2024-01-09 16:16:02,0.380s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_NPWP No fix""), npwp)",Firefox 121.0,,,2024-01-09 16:16:02,2024-01-09 16:16:10,7.682s,FAILED
