Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MECORP,Firefox 121.0,,,2024-01-10 14:27:06,2024-01-10 14:28:44,1m - 37.937s,FAILED
,,,,,,,
Test Cases/me corp/Login,Firefox 121.0,,,2024-01-10 14:27:07,2024-01-10 14:27:24,16.869s,PASSED
username = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Firefox 121.0,,,2024-01-10 14:27:08,2024-01-10 14:27:08,0.003s,PASSED
"password = ""Mobile123+""",Firefox 121.0,,,2024-01-10 14:27:08,2024-01-10 14:27:08,0.001s,PASSED
switch (role),Firefox 121.0,,,2024-01-10 14:27:08,2024-01-10 14:27:11,2.306s,PASSED
"openBrowser("""")",Firefox 121.0,,,2024-01-10 14:27:11,2024-01-10 14:27:20,9.050s,PASSED
navigateToUrl(ME_url),Firefox 121.0,,,2024-01-10 14:27:20,2024-01-10 14:27:22,1.753s,PASSED
maximizeWindow(),Firefox 121.0,,,2024-01-10 14:27:22,2024-01-10 14:27:22,0.067s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User ID_login""), username)",Firefox 121.0,,,2024-01-10 14:27:22,2024-01-10 14:27:23,1.006s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User Password_login""), password)",Firefox 121.0,,,2024-01-10 14:27:23,2024-01-10 14:27:23,0.757s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Login""))",Firefox 121.0,,,2024-01-10 14:27:23,2024-01-10 14:27:24,0.744s,PASSED
,,,,,,,
Test Cases/me corp/inisiasi,Firefox 121.0,,,2024-01-10 14:27:24,2024-01-10 14:28:40,1m - 16.121s,FAILED
robot = new java.awt.Robot(),Firefox 121.0,,,2024-01-10 14:27:26,2024-01-10 14:27:27,0.139s,PASSED
driver = getWebDriver(),Firefox 121.0,,,2024-01-10 14:27:27,2024-01-10 14:27:27,0.039s,PASSED
userDir = getProjectDir(),Firefox 121.0,,,2024-01-10 14:27:27,2024-01-10 14:27:27,0.004s,PASSED
ssDir = userDir + sprint2WebScreenshotPath,Firefox 121.0,,,2024-01-10 14:27:27,2024-01-10 14:27:27,0.004s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Transaksi""))",Firefox 121.0,,,2024-01-10 14:27:27,2024-01-10 14:27:27,0.719s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Aplikasi Baru""))",Firefox 121.0,,,2024-01-10 14:27:27,2024-01-10 14:27:28,0.760s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-memilih-button-transaksi-dan-aplikasi-baru.png"")",Firefox 121.0,,,2024-01-10 14:27:28,2024-01-10 14:27:30,1.392s,PASSED
"if (tipeKonsumen == ""Perorangan"")",Firefox 121.0,,,2024-01-10 14:27:30,2024-01-10 14:27:30,0.001s,PASSED
else,Firefox 121.0,,,2024-01-10 14:27:30,2024-01-10 14:27:30,0.768s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""))",Firefox 121.0,,,2024-01-10 14:27:30,2024-01-10 14:27:31,0.714s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""), badanUsaha)",Firefox 121.0,,,2024-01-10 14:27:31,2024-01-10 14:27:32,0.768s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-input-badan-usaha.png"")",Firefox 121.0,,,2024-01-10 14:27:32,2024-01-10 14:27:32,0.668s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Perseroan Terbatas ( PT. , NV. , LTD. )""))",Firefox 121.0,,,2024-01-10 14:27:32,2024-01-10 14:27:33,0.713s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-page-sebelum-input-capture.png"")",Firefox 121.0,,,2024-01-10 14:27:33,2024-01-10 14:27:34,0.597s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_npwp""))",Firefox 121.0,,,2024-01-10 14:27:34,2024-01-10 14:27:34,0.673s,PASSED
npwpPath = userDir + pathNPWP,Firefox 121.0,,,2024-01-10 14:27:34,2024-01-10 14:27:34,0.002s,PASSED
siupPath = userDir + pathSIUP,Firefox 121.0,,,2024-01-10 14:27:34,2024-01-10 14:27:34,0.001s,PASSED
