Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""))",Chrome 99.0.4844.82,Click input badan usaha,,2022-03-28 11:56:32,2022-03-28 11:56:33,0.344s,PASSED
delay(1),Chrome 99.0.4844.82,Melakukan delay 1 detik,,2022-03-28 11:56:33,2022-03-28 11:56:34,1.012s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""), ""Perseroan Terbatas ( PT. , NV. , LTD. )"")",Chrome 99.0.4844.82,Input search Badan Usaha,,2022-03-28 11:56:34,2022-03-28 11:56:34,0.669s,PASSED
delay(1),Chrome 99.0.4844.82,Melakukan delay 1 detik,,2022-03-28 11:56:34,2022-03-28 11:56:35,1.009s,PASSED
"takeFullPageScreenshotAsCheckpoint(userDir + sprint4WebScreenshootPath + ""scenario-1-input-badan-usaha.png"")",Chrome 99.0.4844.82,Melakukan screenshoot full page,,2022-03-28 11:56:35,2022-03-28 11:56:36,0.617s,PASSED
"markPassed(""Scenario 1 - Input badan usaha"")",Chrome 99.0.4844.82,,,2022-03-28 11:56:36,2022-03-28 11:56:36,0.001s,PASSED
delay(2),Chrome 99.0.4844.82,Melakukan delay 2 detik,,2022-03-28 11:56:36,2022-03-28 11:56:38,2.013s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Perseroan Terbatas ( PT. , NV. , LTD. )""))",Chrome 99.0.4844.82,Memilih badan usaha,,2022-03-28 11:56:38,2022-03-28 11:56:38,0.355s,PASSED
delay(2),Chrome 99.0.4844.82,Melakukan delay 2 detik,,2022-03-28 11:56:38,2022-03-28 11:56:40,2.002s,PASSED
"takeFullPageScreenshotAsCheckpoint(userDir + sprint4WebScreenshootPath + ""scenario-1-page-sebelum-input-capture.png"")",Chrome 99.0.4844.82,Melakukan screenshoot full page,,2022-03-28 11:56:40,2022-03-28 11:56:41,0.644s,PASSED
"markPassed(""Scenario 1 - Sebelum input capture npwp + SIUP + TDP"")",Chrome 99.0.4844.82,,,2022-03-28 11:56:41,2022-03-28 11:56:41,0.000s,PASSED
delay(2),Chrome 99.0.4844.82,Melakukan delay 2 detik,,2022-03-28 11:56:41,2022-03-28 11:56:43,2.011s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_npwp""))",Chrome 99.0.4844.82,Menekan tombol capture NPWP,,2022-03-28 11:56:43,2022-03-28 11:56:43,0.342s,PASSED
delay(2),Chrome 99.0.4844.82,Melakukan delay 2 detik,,2022-03-28 11:56:43,2022-03-28 11:56:45,2.003s,PASSED
"uploadFile(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/Capture_""), userDir + pathfinder_npwp)",Chrome 99.0.4844.82,Melakukan upload file NPWP,,2022-03-28 11:56:45,2022-03-28 11:56:46,0.329s,PASSED
"waitForElementPresent(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_NPWP""), 0)",Chrome 99.0.4844.82,,,2022-03-28 11:56:46,2022-03-28 11:56:48,2.582s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_NPWP No fix""), NPWP_tidakBerlaku)",Chrome 99.0.4844.82,Input data nomer NPWP tidak berlaku,,2022-03-28 11:56:48,2022-03-28 11:56:49,0.649s,PASSED
delay(1),Chrome 99.0.4844.82,Melakukan delay 1 detik,,2022-03-28 11:56:49,2022-03-28 11:56:50,1.012s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_Name fix""), CN_tidakBerlaku)",Chrome 99.0.4844.82,Input data nama NPWP tidak berlaku,,2022-03-28 11:56:50,2022-03-28 11:56:51,0.651s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_siupfix""))",Chrome 99.0.4844.82,Menekan tombol capture SIUP,,2022-03-28 11:56:51,2022-03-28 11:56:51,0.333s,PASSED
delay(2),Chrome 99.0.4844.82,Melakukan delay 2 detik,,2022-03-28 11:56:51,2022-03-28 11:56:53,2.013s,PASSED
"uploadFile(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/Capture_""), userDir + pathfinder_siup)",Chrome 99.0.4844.82,Melakukan upload file SIUP,,2022-03-28 11:56:53,2022-03-28 11:56:53,0.329s,PASSED
delay(2),Chrome 99.0.4844.82,Melakukan delay 2 detik,,2022-03-28 11:56:53,2022-03-28 11:56:55,2.005s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_TDP""))",Chrome 99.0.4844.82,Menekan tombol capture TDP,,2022-03-28 11:56:55,2022-03-28 11:56:56,0.443s,PASSED
delay(2),Chrome 99.0.4844.82,Melakukan delay 2 detik,,2022-03-28 11:56:56,2022-03-28 11:56:58,2.015s,PASSED
"uploadFile(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/Capture_""), userDir + pathfinder_tdp)",Chrome 99.0.4844.82,Menekan tombol capture TDP,,2022-03-28 11:56:58,2022-03-28 11:56:58,0.327s,PASSED
delay(2),Chrome 99.0.4844.82,Melakukan delay 2 detik,,2022-03-28 11:56:58,2022-03-28 11:57:00,2.005s,PASSED
"takeFullPageScreenshotAsCheckpoint(userDir + sprint4WebScreenshootPath + ""scenario-1-Capture-npwp-siup-tdp.png"")",Chrome 99.0.4844.82,Melakukan screenshoot full page,,2022-03-28 11:57:00,2022-03-28 11:57:01,0.877s,PASSED
"markPassed(""Scenario 1 - Capture NPWP + SIUP + TDP"")",Chrome 99.0.4844.82,,,2022-03-28 11:57:01,2022-03-28 11:57:01,0.000s,PASSED
delay(2),Chrome 99.0.4844.82,Melakukan delay 2 detik,,2022-03-28 11:57:01,2022-03-28 11:57:03,2.010s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_Ada Perubahan Data Tidak""))",Chrome 99.0.4844.82,Memilih ada perubahan data ( Tidak ),,2022-03-28 11:57:03,2022-03-28 11:57:03,0.341s,PASSED
delay(1),Chrome 99.0.4844.82,Melakukan delay 1 detik,,2022-03-28 11:57:03,2022-03-28 11:57:04,1.002s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_Ada Perubahan Data YA""))",Chrome 99.0.4844.82,Memilih ada peruahan data ( Ya ),,2022-03-28 11:57:04,2022-03-28 11:57:05,0.332s,PASSED
delay(1),Chrome 99.0.4844.82,Melakukan delay 1 detik,,2022-03-28 11:57:05,2022-03-28 11:57:06,1.012s,PASSED
"takeFullPageScreenshotAsCheckpoint(userDir + sprint4WebScreenshootPath + ""scenario-1-Memilih-Radio-Button-Perubahan-Data.png"")",Chrome 99.0.4844.82,Melakukan screenshoot full page,,2022-03-28 11:57:06,2022-03-28 11:57:07,0.898s,PASSED
"markPassed(""Scenario 1 - Memilih Radio Button Perubahan Data"")",Chrome 99.0.4844.82,,,2022-03-28 11:57:07,2022-03-28 11:57:07,0.000s,PASSED
delay(2),Chrome 99.0.4844.82,Melakukan delay 2 detik,,2022-03-28 11:57:07,2022-03-28 11:57:09,2.002s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Prosesfix""))",Chrome 99.0.4844.82,Menekan tombol proses,,2022-03-28 11:57:09,2022-03-28 11:57:09,0.350s,PASSED
delay(2),Chrome 99.0.4844.82,Melakukan delay 2 detik,,2022-03-28 11:57:09,2022-03-28 11:57:11,2.003s,PASSED
"waitForElementPresent(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/AplikasiBaruMatching""), 300)",Chrome 99.0.4844.82,Menunggu menu Matching tampil,,2022-03-28 11:57:11,2022-03-28 11:57:39,27.747s,PASSED
"takeFullPageScreenshotAsCheckpoint(userDir + sprint4WebScreenshootPath + ""scenario-1-Masuk-aplikasi-matching.png"")",Chrome 99.0.4844.82,Melakukan screenshoot full page,,2022-03-28 11:57:39,2022-03-28 11:57:39,0.666s,PASSED
"markPassed(""Scenario 1 - Masuk aplikasi matching"")",Chrome 99.0.4844.82,,,2022-03-28 11:57:39,2022-03-28 11:57:39,0.001s,PASSED
delay(2),Chrome 99.0.4844.82,Melakukan delay 2 detik,,2022-03-28 11:57:39,2022-03-28 11:57:41,2.004s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/a_Ok""))",Chrome 99.0.4844.82,Menekan tombol ok,,2022-03-28 11:57:41,2022-03-28 11:57:42,0.333s,PASSED
delay(1),Chrome 99.0.4844.82,Melakukan delay 1 detik,,2022-03-28 11:57:42,2022-03-28 11:57:43,1.009s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Ya""))",Chrome 99.0.4844.82,Menekan tombol ya,,2022-03-28 11:57:43,2022-03-28 11:57:43,0.507s,PASSED
delay(3),Chrome 99.0.4844.82,Melakukan delay 3 detik,,2022-03-28 11:57:43,2022-03-28 11:57:46,3.005s,PASSED
"takeFullPageScreenshotAsCheckpoint(userDir + sprint4WebScreenshootPath + ""scenario-1-Berhasil-dilakukan-inisiasi-konsumen-baru.png"")",Chrome 99.0.4844.82,Melakukan screenshoot full page,,2022-03-28 11:57:46,2022-03-28 11:57:47,0.967s,PASSED
"markPassed(""Scenario 1 - Berhasil dilakukan inisiasi konsumen baru"")",Chrome 99.0.4844.82,,,2022-03-28 11:57:47,2022-03-28 11:57:47,0.001s,PASSED
delay(2),Chrome 99.0.4844.82,Melakukan delay 2 detik,,2022-03-28 11:57:47,2022-03-28 11:57:49,2.013s,PASSED
,,,,,,,
Test Cases/Sprint 4/Skenario 1/01-02-Transaction-AppPending-InputCorporate,Chrome 99.0.4844.82,,,2022-03-28 11:57:49,2022-03-28 12:01:48,3m - 58.670s,PASSED
userDir = getProjectDir(),Chrome 99.0.4844.82,,,2022-03-28 11:57:50,2022-03-28 11:57:50,0.001s,PASSED
"setText(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/input_SID Name_form-control ng-untouched ng-pristine ng-invalid""), konsumen_SID, OPTIONAL)",Chrome 99.0.4844.82,Melakukan input SID name,,2022-03-28 11:57:50,2022-03-28 11:58:48,58.008s,PASSED
delay(1),Chrome 99.0.4844.82,Melakukan delay 1 detik,,2022-03-28 11:58:48,2022-03-28 11:58:49,1.013s,PASSED
"scrollToElement(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/i_Fax 2_ri-arrow-right-line""), 60, OPTIONAL)",Chrome 99.0.4844.82,Melakukan scroll element,,2022-03-28 11:58:49,2022-03-28 11:58:49,0.313s,PASSED
delay(1),Chrome 99.0.4844.82,Melakukan delay 1 detik,,2022-03-28 11:58:49,2022-03-28 11:58:50,1.017s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/button_Surat Keterangan Domisili""), OPTIONAL)",Chrome 99.0.4844.82,Memilih menu Surat keterangan domisili,,2022-03-28 11:58:50,2022-03-28 11:58:50,0.384s,PASSED
delay(1),Chrome 99.0.4844.82,Melakukan delay 1 detik,,2022-03-28 11:58:50,2022-03-28 11:58:51,1.012s,PASSED
"takeFullPageScreenshotAsCheckpoint(userDir + sprint4WebScreenshootPath + ""scenario-1-masuk-submenu-surat-keterangan-domisili.png"")",Chrome 99.0.4844.82,Melakukan screenshoot full page,,2022-03-28 11:58:51,2022-03-28 11:58:52,0.863s,PASSED
"markPassed(""scenario 1 - Masuk submenu surat keterangan domisili"")",Chrome 99.0.4844.82,,,2022-03-28 11:58:52,2022-03-28 11:58:52,0.000s,PASSED
delay(1),Chrome 99.0.4844.82,Melakukan delay 1 detik,,2022-03-28 11:58:52,2022-03-28 11:58:53,1.005s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/button_Capture_Domisili""), OPTIONAL)",Chrome 99.0.4844.82,Menekan tombil capture domisili,,2022-03-28 11:58:53,2022-03-28 11:58:54,0.385s,PASSED
delay(1),Chrome 99.0.4844.82,Melakukan delay 1 detik,,2022-03-28 11:58:54,2022-03-28 11:58:55,1.006s,PASSED
"uploadFile(findTestObject(""Input_Corporate/Capture_""), userDir + cobaKTP, OPTIONAL)",Chrome 99.0.4844.82,Melakukan upload file surat keterangan domisili,,2022-03-28 11:58:55,2022-03-28 11:58:55,0.329s,PASSED
delay(1),Chrome 99.0.4844.82,Melakukan delay 1 detik,,2022-03-28 11:58:55,2022-03-28 11:58:56,1.003s,PASSED
"takeFullPageScreenshotAsCheckpoint(userDir + sprint4WebScreenshootPath + ""scenario-1-capture-surat-keterangan-domisili-berhasil.png"")",Chrome 99.0.4844.82,Melakukan screenshoot full page,,2022-03-28 11:58:56,2022-03-28 11:58:57,0.979s,PASSED
"markPassed(""scenario 1 - Capture surat keterangan domisili berhasil"")",Chrome 99.0.4844.82,,,2022-03-28 11:58:57,2022-03-28 11:58:57,0.000s,PASSED
delay(1),Chrome 99.0.4844.82,Melakukan delay 1 detik,,2022-03-28 11:58:57,2022-03-28 11:58:58,1.010s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/button_FAP""), OPTIONAL)",Chrome 99.0.4844.82,Memilih mebu FAP,,2022-03-28 11:58:58,2022-03-28 11:58:58,0.403s,PASSED
delay(1),Chrome 99.0.4844.82,Melakukan delay 1 detik,,2022-03-28 11:58:58,2022-03-28 11:58:59,1.005s,PASSED
"takeFullPageScreenshotAsCheckpoint(userDir + sprint4WebScreenshootPath + ""scenario-1-Masuk-submenu-FAP.png"")",Chrome 99.0.4844.82,Melakukan screenshoot full page,,2022-03-28 11:58:59,2022-03-28 11:59:01,1.531s,PASSED
"markPassed(""scenario 1 - Masuk submenu FAP"")",Chrome 99.0.4844.82,,,2022-03-28 11:59:01,2022-03-28 11:59:01,0.001s,PASSED
delay(1),Chrome 99.0.4844.82,Melakukan delay 1 detik,,2022-03-28 11:59:01,2022-03-28 11:59:02,1.005s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/a_Add Capture_FAP""), OPTIONAL)",Chrome 99.0.4844.82,Menekan tombol capture FAP,,2022-03-28 11:59:02,2022-03-28 11:59:02,0.392s,PASSED
delay(1),Chrome 99.0.4844.82,Melakukan delay 1 detik,,2022-03-28 11:59:02,2022-03-28 11:59:03,1.012s,PASSED
"uploadFile(findTestObject(""Input_Corporate/Capture_""), userDir + cobaKTP, OPTIONAL)",Chrome 99.0.4844.82,Melakukan upload file FAP,,2022-03-28 11:59:03,2022-03-28 11:59:04,0.327s,PASSED
delay(1),Chrome 99.0.4844.82,Melakukan delay 1 detik,,2022-03-28 11:59:04,2022-03-28 11:59:05,1.016s,PASSED
"setText(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/input_Jenis Usaha_form-control ng-untouched ng-pristine ng-invalid""), konsumen_jenisUsaha, OPTIONAL)",Chrome 99.0.4844.82,Melakukan input jenis usaha,,2022-03-28 11:59:05,2022-03-28 11:59:05,0.743s,PASSED
delay(1),Chrome 99.0.4844.82,Melakukan delay 1 detik,,2022-03-28 11:59:05,2022-03-28 11:59:06,1.004s,PASSED
"setText(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/input_Economy Code_form-control bcaf-autocomplete ng-untouched ng-pristine ng-invalid""), konsumen_economyCode, OPTIONAL)",Chrome 99.0.4844.82,Melakukan input search Economy code,,2022-03-28 11:59:06,2022-03-28 11:59:07,0.730s,PASSED
delay(1),Chrome 99.0.4844.82,Melakukan delay 1 detik,,2022-03-28 11:59:07,2022-03-28 11:59:08,1.014s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/li_010103 Pertanian  Kehutanan-Pertanian  Pupuk-Importir""), 100, OPTIONAL)",Chrome 99.0.4844.82,Menunggu menampilkan list economy code yang di pilih,,2022-03-28 11:59:08,2022-03-28 11:59:09,0.302s,PASSED
delay(1),Chrome 99.0.4844.82,Melakukan delay 1 detik,,2022-03-28 11:59:09,2022-03-28 11:59:10,1.013s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/li_010103 Pertanian  Kehutanan-Pertanian  Pupuk-Importir""), OPTIONAL)",Chrome 99.0.4844.82,Memilih economy code,,2022-03-28 11:59:10,2022-03-28 11:59:10,0.394s,PASSED
delay(1),Chrome 99.0.4844.82,Melakukan delay 1 detik,,2022-03-28 11:59:10,2022-03-28 11:59:11,1.009s,PASSED
"setText(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/input_Kode Lokasi Proyek_form""), konsumen_kodeLokasi, OPTIONAL)",Chrome 99.0.4844.82,Melakukan input search Kode lokasi proyek,,2022-03-28 11:59:11,2022-03-28 11:59:12,0.696s,PASSED
delay(1),Chrome 99.0.4844.82,Melakukan delay 1 detik,,2022-03-28 11:59:12,2022-03-28 11:59:13,1.016s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/li_1213 - MALANG,KAB""), 100, OPTIONAL)",Chrome 99.0.4844.82,Menunggu list Kode lokasi proyek,,2022-03-28 11:59:13,2022-03-28 11:59:13,0.298s,PASSED
delay(1),Chrome 99.0.4844.82,Melakukan delay 1 detik,,2022-03-28 11:59:13,2022-03-28 11:59:14,1.003s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/li_1213 - MALANG,KAB""), OPTIONAL)",Chrome 99.0.4844.82,Memilih kode lokasi proyek,,2022-03-28 11:59:14,2022-03-28 11:59:14,0.395s,PASSED
delay(1),Chrome 99.0.4844.82,Melakukan delay 1 detik,,2022-03-28 11:59:14,2022-03-28 11:59:15,1.016s,PASSED
"setText(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/input_Berdiri Sejak Tahun_form-control ng-untouched ng-pristine ng-invalid""), konsumen_tahunBerdiri, OPTIONAL)",Chrome 99.0.4844.82,Melakukan input sejak tahun berdiri,,2022-03-28 11:59:15,2022-03-28 11:59:16,0.654s,PASSED
delay(1),Chrome 99.0.4844.82,Melakukan delay 1 detik,,2022-03-28 11:59:16,2022-03-28 11:59:17,1.013s,PASSED
"setText(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/input_Omzet Usaha per Tahun_form-control text-right ng-untouched ng-pristine ng-invalid""), konsumen_omzetUsaha, OPTIONAL)",Chrome 99.0.4844.82,Melakukan input omzet usaha pertahun,,2022-03-28 11:59:17,2022-03-28 11:59:18,0.791s,PASSED
delay(1),Chrome 99.0.4844.82,Melakukan delay 1 detik,,2022-03-28 11:59:18,2022-03-28 11:59:19,1.014s,PASSED
"setText(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/input_No. Rekening BCA_form-control ng-untouched ng-pristine ng-valid""), konsumen_noRekBCA, OPTIONAL)",Chrome 99.0.4844.82,Melakukan input no. rekening BCA,,2022-03-28 11:59:19,2022-03-28 11:59:20,0.726s,PASSED
delay(1),Chrome 99.0.4844.82,Melakukan delay 1 detik,,2022-03-28 11:59:20,2022-03-28 11:59:21,1.008s,PASSED
"setText(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/input_Alamat Perusahaan_form-control ng-untouched ng-pristine ng-invalid""), konsumen_alamatPT, OPTIONAL)",Chrome 99.0.4844.82,Melakukan input alamat perusahaan,,2022-03-28 11:59:21,2022-03-28 11:59:21,0.776s,PASSED
delay(1),Chrome 99.0.4844.82,Melakukan delay 1 detik,,2022-03-28 11:59:21,2022-03-28 11:59:22,1.003s,PASSED
"setText(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/input_Provinsi_form-control bcaf-autocomplete ng-untouched ng-pristine ng-invalid""), konsumen_provinsi, OPTIONAL)",Chrome 99.0.4844.82,Melakukan input search provinsi,,2022-03-28 11:59:22,2022-03-28 11:59:23,0.815s,PASSED
delay(1),Chrome 99.0.4844.82,Melakukan delay 1 detik,,2022-03-28 11:59:23,2022-03-28 11:59:24,1.014s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/li_JAWA TIMUR""), 100, OPTIONAL)",Chrome 99.0.4844.82,Menunggu menampilkan list provinsi yang di pilih,,2022-03-28 11:59:24,2022-03-28 11:59:24,0.299s,PASSED
delay(1),Chrome 99.0.4844.82,Melakukan delay 1 detik,,2022-03-28 11:59:24,2022-03-28 11:59:25,1.008s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/li_JAWA TIMUR""), OPTIONAL)",Chrome 99.0.4844.82,Memilih provinsi,,2022-03-28 11:59:25,2022-03-28 11:59:26,0.394s,PASSED
delay(1),Chrome 99.0.4844.82,Melakukan delay 1 detik,,2022-03-28 11:59:26,2022-03-28 11:59:27,1.012s,PASSED
"setText(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/input_KabKota_form-control bcaf-autocomplete ng-untouched ng-pristine ng-invalid""), konsumen_kabKota, OPTIONAL)",Chrome 99.0.4844.82,Melakukan input search kabupaten/kota,,2022-03-28 11:59:27,2022-03-28 11:59:28,0.727s,PASSED
delay(1),Chrome 99.0.4844.82,Melakukan delay 1 detik,,2022-03-28 11:59:28,2022-03-28 11:59:29,1.006s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/li_MALANG""), 100, OPTIONAL)",Chrome 99.0.4844.82,Menunggu menampilkan list kabupaten/kota yang di pilih,,2022-03-28 11:59:29,2022-03-28 11:59:29,0.311s,PASSED
delay(1),Chrome 99.0.4844.82,Melakukan dellay 1 detik,,2022-03-28 11:59:29,2022-03-28 11:59:30,1.005s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/li_MALANG""), OPTIONAL)",Chrome 99.0.4844.82,Memilih kabupaten/kota,,2022-03-28 11:59:30,2022-03-28 11:59:30,0.386s,PASSED
delay(1),Chrome 99.0.4844.82,Melakukan delay 1 detik,,2022-03-28 11:59:30,2022-03-28 11:59:31,1.016s,PASSED
"setText(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/input_Kecamatan_form-control bcaf-autocomplete ng-untouched ng-pristine ng-invalid""), konsumen_kecamantan, OPTIONAL)",Chrome 99.0.4844.82,Melakukan input search kecamatan,,2022-03-28 11:59:31,2022-03-28 11:59:32,0.770s,PASSED
delay(1),Chrome 99.0.4844.82,Melakukan delay 1 detik,,2022-03-28 11:59:32,2022-03-28 11:59:33,1.013s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/li_LOWOKWARU""), 0, OPTIONAL)",Chrome 99.0.4844.82,Menunggu menampilkan list kecamatan yang di pilih,,2022-03-28 11:59:33,2022-03-28 11:59:33,0.300s,PASSED
delay(1),Chrome 99.0.4844.82,Melakukan delay 1 detik,,2022-03-28 11:59:33,2022-03-28 11:59:34,1.010s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/li_LOWOKWARU""), OPTIONAL)",Chrome 99.0.4844.82,Memilih kecamatan,,2022-03-28 11:59:34,2022-03-28 11:59:35,0.398s,PASSED
delay(1),Chrome 99.0.4844.82,Melakukan delay 1 detik,,2022-03-28 11:59:35,2022-03-28 11:59:36,1.007s,PASSED
