Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MECORP,Firefox 121.0,,,2024-01-15 11:21:43,2024-01-15 11:27:05,5m - 21.478s,FAILED
,,,,,,,
Test Cases/me corp/Login,Firefox 121.0,,,2024-01-15 11:21:44,2024-01-15 11:21:54,10.269s,PASSED
username = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Firefox 121.0,,,2024-01-15 11:21:44,2024-01-15 11:21:44,0.002s,PASSED
"password = ""Mobile123+""",Firefox 121.0,,,2024-01-15 11:21:44,2024-01-15 11:21:44,0.001s,PASSED
switch (role),Firefox 121.0,,,2024-01-15 11:21:44,2024-01-15 11:21:45,1.053s,PASSED
"openBrowser("""")",Firefox 121.0,,,2024-01-15 11:21:45,2024-01-15 11:21:50,4.829s,PASSED
navigateToUrl(ME_url),Firefox 121.0,,,2024-01-15 11:21:50,2024-01-15 11:21:52,1.330s,PASSED
maximizeWindow(),Firefox 121.0,,,2024-01-15 11:21:52,2024-01-15 11:21:52,0.349s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User ID_login""), ""20111907"")",Firefox 121.0,,,2024-01-15 11:21:52,2024-01-15 11:21:53,0.771s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User Password_login""), password)",Firefox 121.0,,,2024-01-15 11:21:53,2024-01-15 11:21:53,0.754s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Login""))",Firefox 121.0,,,2024-01-15 11:21:53,2024-01-15 11:21:54,0.697s,PASSED
,,,,,,,
Test Cases/me corp/inisiasi,Firefox 121.0,,,2024-01-15 11:21:54,2024-01-15 11:23:24,1m - 30.039s,PASSED
robot = new java.awt.Robot(),Firefox 121.0,,,2024-01-15 11:21:55,2024-01-15 11:21:55,0.055s,PASSED
driver = getWebDriver(),Firefox 121.0,,,2024-01-15 11:21:55,2024-01-15 11:21:55,0.014s,PASSED
userDir = getProjectDir(),Firefox 121.0,,,2024-01-15 11:21:55,2024-01-15 11:21:55,0.002s,PASSED
ssDir = userDir + sprint2WebScreenshotPath,Firefox 121.0,,,2024-01-15 11:21:55,2024-01-15 11:21:55,0.001s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Transaksi""))",Firefox 121.0,,,2024-01-15 11:21:55,2024-01-15 11:21:56,0.565s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Aplikasi Baru""))",Firefox 121.0,,,2024-01-15 11:21:56,2024-01-15 11:21:56,0.589s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-memilih-button-transaksi-dan-aplikasi-baru.png"")",Firefox 121.0,,,2024-01-15 11:21:56,2024-01-15 11:21:57,0.679s,PASSED
"if (tipeKonsumen == ""Perorangan"")",Firefox 121.0,,,2024-01-15 11:21:57,2024-01-15 11:21:57,0.000s,PASSED
else,Firefox 121.0,,,2024-01-15 11:21:57,2024-01-15 11:21:58,0.577s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""))",Firefox 121.0,,,2024-01-15 11:21:58,2024-01-15 11:21:58,0.576s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""), badanUsaha)",Firefox 121.0,,,2024-01-15 11:21:58,2024-01-15 11:21:59,0.676s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-input-badan-usaha.png"")",Firefox 121.0,,,2024-01-15 11:21:59,2024-01-15 11:21:59,0.509s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Perseroan Terbatas ( PT. , NV. , LTD. )""))",Firefox 121.0,,,2024-01-15 11:21:59,2024-01-15 11:22:00,0.598s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-page-sebelum-input-capture.png"")",Firefox 121.0,,,2024-01-15 11:22:00,2024-01-15 11:22:00,0.475s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_npwp""))",Firefox 121.0,,,2024-01-15 11:22:00,2024-01-15 11:22:01,0.585s,PASSED
npwpPath = userDir + pathNPWP,Firefox 121.0,,,2024-01-15 11:22:01,2024-01-15 11:22:01,0.001s,PASSED
siupPath = userDir + pathSIUP,Firefox 121.0,,,2024-01-15 11:22:01,2024-01-15 11:22:01,0.001s,PASSED
tdpPath = userDir + pathTDP,Firefox 121.0,,,2024-01-15 11:22:01,2024-01-15 11:22:01,0.000s,PASSED
"npwpPath = npwpPath.replace(""/"", ""\"")",Firefox 121.0,,,2024-01-15 11:22:01,2024-01-15 11:22:01,0.001s,PASSED
"siupPath = siupPath.replace(""/"", ""\"")",Firefox 121.0,,,2024-01-15 11:22:01,2024-01-15 11:22:01,0.002s,PASSED
"tdpPath = tdpPath.replace(""/"", ""\"")",Firefox 121.0,,,2024-01-15 11:22:01,2024-01-15 11:22:01,0.000s,PASSED
"popup.popup.uploadFile(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_Local File""), npwpPath)",Firefox 121.0,,,2024-01-15 11:22:01,2024-01-15 11:22:03,2.002s,PASSED
"waitForElementPresent(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_NPWP""), 0)",Firefox 121.0,,,2024-01-15 11:22:03,2024-01-15 11:22:26,23.182s,PASSED
npwpTemp = nanoTime().toString(),Firefox 121.0,,,2024-01-15 11:22:26,2024-01-15 11:22:26,0.011s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_NPWP No fix""), npwpTemp)",Firefox 121.0,,,2024-01-15 11:22:26,2024-01-15 11:22:27,0.722s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_Name fix""), nama)",Firefox 121.0,,,2024-01-15 11:22:27,2024-01-15 11:22:28,0.689s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_siupfix""))",Firefox 121.0,,,2024-01-15 11:22:28,2024-01-15 11:22:28,0.722s,PASSED
"popup.popup.uploadFile(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_Local File""), siupPath)",Firefox 121.0,,,2024-01-15 11:22:28,2024-01-15 11:22:31,2.224s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_TDP""))",Firefox 121.0,,,2024-01-15 11:22:31,2024-01-15 11:22:32,1.506s,PASSED
"popup.popup.uploadFile(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_Local File""), tdpPath)",Firefox 121.0,,,2024-01-15 11:22:32,2024-01-15 11:22:34,1.824s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-Capture-npwp-siup-tdp.png"")",Firefox 121.0,,,2024-01-15 11:22:34,2024-01-15 11:22:34,0.590s,PASSED
"if (isPerubahanData == ""ya"")",Firefox 121.0,,,2024-01-15 11:22:34,2024-01-15 11:22:34,0.001s,PASSED
else,Firefox 121.0,,,2024-01-15 11:22:34,2024-01-15 11:22:51,17.051s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-Memilih-Radio-Button-Perubahan-Data.png"")",Firefox 121.0,,,2024-01-15 11:22:51,2024-01-15 11:22:52,0.578s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Prosesfix""))",Firefox 121.0,,,2024-01-15 11:22:52,2024-01-15 11:22:53,0.591s,PASSED
"waitForElementPresent(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/AplikasiBaruMatching""), 300)",Firefox 121.0,,,2024-01-15 11:22:53,2024-01-15 11:23:12,19.637s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-Masuk-aplikasi-matching.png"")",Firefox 121.0,,,2024-01-15 11:23:12,2024-01-15 11:23:13,0.497s,PASSED
"click(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/a_In Process""))",Firefox 121.0,,,2024-01-15 11:23:13,2024-01-15 11:23:13,0.588s,PASSED
"click(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/a_Blacklist""))",Firefox 121.0,,,2024-01-15 11:23:13,2024-01-15 11:23:14,0.810s,PASSED
"click(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/a_Rejectlist""))",Firefox 121.0,,,2024-01-15 11:23:14,2024-01-15 11:23:15,0.556s,PASSED
delay(3),Firefox 121.0,,,2024-01-15 11:23:15,2024-01-15 11:23:18,3.006s,PASSED
"click(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_OK""))",Firefox 121.0,,,2024-01-15 11:23:18,2024-01-15 11:23:18,0.548s,PASSED
"click(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_Ya""))",Firefox 121.0,,,2024-01-15 11:23:18,2024-01-15 11:23:20,1.451s,PASSED
delay(3),Firefox 121.0,,,2024-01-15 11:23:20,2024-01-15 11:23:23,3.008s,PASSED
"takeFullPageScreenshotAsCheckpoint(userDir + sprint4WebScreenshootPath + ""scenario-1-Berhasil-dilakukan-inisiasi-konsumen-baru.png"")",Firefox 121.0,,,2024-01-15 11:23:23,2024-01-15 11:23:24,1.367s,PASSED
,,,,,,,
Test Cases/me corp/data-entry-aplikasi-pending,Firefox 121.0,,,2024-01-15 11:23:24,2024-01-15 11:26:09,2m - 44.696s,FAILED
userDir = getProjectDir(),Firefox 121.0,,,2024-01-15 11:23:25,2024-01-15 11:23:25,0.000s,PASSED
ssDir = userDir + sprint2WebScreenshotPath,Firefox 121.0,,,2024-01-15 11:23:25,2024-01-15 11:23:25,0.001s,PASSED
"setText(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/input_SID Name_form-control ng-untouched ng-pristine ng-invalid""), konsumen_SID, OPTIONAL)",Firefox 121.0,,,2024-01-15 11:23:25,2024-01-15 11:23:49,23.991s,PASSED
"scrollToElement(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/i_Fax 2_ri-arrow-right-line""), 60, OPTIONAL)",Firefox 121.0,,,2024-01-15 11:23:49,2024-01-15 11:23:50,0.388s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/button_Surat Keterangan Domisili""), OPTIONAL)",Firefox 121.0,,,2024-01-15 11:23:50,2024-01-15 11:23:50,0.674s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + ""scenario-1-masuk-submenu-surat-keterangan-domisili.png"")",Firefox 121.0,,,2024-01-15 11:23:50,2024-01-15 11:23:52,1.437s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/button_Capture_Domisili""), OPTIONAL)",Firefox 121.0,,,2024-01-15 11:23:52,2024-01-15 11:23:52,0.685s,PASSED
"popup.popup.uploadFile(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_Local File""), userDir + cobaKTP.replace(""/"", ""\""))",Firefox 121.0,,,2024-01-15 11:23:52,2024-01-15 11:23:54,1.857s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + ""scenario-1-capture-surat-keterangan-domisili-berhasil.png"")",Firefox 121.0,,,2024-01-15 11:23:54,2024-01-15 11:23:56,1.800s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/button_FAP""), OPTIONAL)",Firefox 121.0,,,2024-01-15 11:23:56,2024-01-15 11:23:57,0.676s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + ""scenario-1-Masuk-submenu-FAP.png"")",Firefox 121.0,,,2024-01-15 11:23:57,2024-01-15 11:23:59,2.234s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/a_Add Capture_FAP""), OPTIONAL)",Firefox 121.0,,,2024-01-15 11:23:59,2024-01-15 11:24:00,0.691s,PASSED
"popup.popup.uploadFile(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_Local File""), userDir + cobaKTP.replace(""/"", ""\""))",Firefox 121.0,,,2024-01-15 11:24:00,2024-01-15 11:24:02,1.826s,PASSED
"setText(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/input_Jenis Usaha_form-control ng-untouched ng-pristine ng-invalid""), konsumen_jenisUsaha, OPTIONAL)",Firefox 121.0,,,2024-01-15 11:24:02,2024-01-15 11:24:04,1.982s,PASSED
"setText(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/input_Economy Code_form-control bcaf-autocomplete ng-untouched ng-pristine ng-invalid""), konsumen_economyCode, OPTIONAL)",Firefox 121.0,,,2024-01-15 11:24:04,2024-01-15 11:24:05,1.104s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/li_010103 Pertanian  Kehutanan-Pertanian  Pupuk-Importir""), 100, OPTIONAL)",Firefox 121.0,,,2024-01-15 11:24:05,2024-01-15 11:24:06,0.930s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/li_010103 Pertanian  Kehutanan-Pertanian  Pupuk-Importir""), OPTIONAL)",Firefox 121.0,,,2024-01-15 11:24:06,2024-01-15 11:24:06,0.728s,PASSED
"setText(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/input_Kode Lokasi Proyek_form""), konsumen_kodeLokasi, OPTIONAL)",Firefox 121.0,,,2024-01-15 11:24:06,2024-01-15 11:24:07,1.058s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/li_1213 - MALANG,KAB""), 100, OPTIONAL)",Firefox 121.0,,,2024-01-15 11:24:07,2024-01-15 11:24:08,0.941s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/li_1213 - MALANG,KAB""), OPTIONAL)",Firefox 121.0,,,2024-01-15 11:24:08,2024-01-15 11:24:09,0.747s,PASSED
"setText(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/input_Berdiri Sejak Tahun_form-control ng-untouched ng-pristine ng-invalid""), konsumen_tahunBerdiri, OPTIONAL)",Firefox 121.0,,,2024-01-15 11:24:09,2024-01-15 11:24:10,0.991s,PASSED
"setText(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/input_Omzet Usaha per Tahun_form-control text-right ng-untouched ng-pristine ng-invalid""), konsumen_omzetUsaha, OPTIONAL)",Firefox 121.0,,,2024-01-15 11:24:10,2024-01-15 11:24:11,0.928s,PASSED
"setText(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/input_No. Rekening BCA_form-control ng-untouched ng-pristine ng-valid""), konsumen_noRekBCA, OPTIONAL)",Firefox 121.0,,,2024-01-15 11:24:11,2024-01-15 11:24:12,0.830s,PASSED
"setText(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/input_Alamat Perusahaan_form-control ng-untouched ng-pristine ng-invalid""), konsumen_alamatPT, OPTIONAL)",Firefox 121.0,,,2024-01-15 11:24:12,2024-01-15 11:24:13,0.874s,PASSED
"setText(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/input_Provinsi_form-control bcaf-autocomplete ng-untouched ng-pristine ng-invalid""), konsumen_provinsi, OPTIONAL)",Firefox 121.0,,,2024-01-15 11:24:13,2024-01-15 11:24:14,1.172s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/li_JAWA TIMUR""), 100, OPTIONAL)",Firefox 121.0,,,2024-01-15 11:24:14,2024-01-15 11:24:15,0.937s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/li_JAWA TIMUR""), OPTIONAL)",Firefox 121.0,,,2024-01-15 11:24:15,2024-01-15 11:24:15,0.652s,PASSED
"setText(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/input_KabKota_form-control bcaf-autocomplete ng-untouched ng-pristine ng-invalid""), konsumen_kabKota, OPTIONAL)",Firefox 121.0,,,2024-01-15 11:24:15,2024-01-15 11:24:16,1.035s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/li_MALANG""), 100, OPTIONAL)",Firefox 121.0,,,2024-01-15 11:24:16,2024-01-15 11:24:18,1.035s,PASSED
