Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MECORP,Firefox 121.0,,,2024-01-17 10:25:55,2024-01-17 10:31:00,5m - 5.146s,FAILED
,,,,,,,
Test Cases/me corp/Login,Firefox 121.0,,,2024-01-17 10:25:55,2024-01-17 10:26:05,10.111s,PASSED
username = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Firefox 121.0,,,2024-01-17 10:25:55,2024-01-17 10:25:55,0.002s,PASSED
"password = ""Mobile123+""",Firefox 121.0,,,2024-01-17 10:25:55,2024-01-17 10:25:55,0.001s,PASSED
switch (role),Firefox 121.0,,,2024-01-17 10:25:55,2024-01-17 10:25:56,1.023s,PASSED
"openBrowser("""")",Firefox 121.0,,,2024-01-17 10:25:56,2024-01-17 10:26:01,4.771s,PASSED
navigateToUrl(ME_url),Firefox 121.0,,,2024-01-17 10:26:01,2024-01-17 10:26:03,1.556s,PASSED
maximizeWindow(),Firefox 121.0,,,2024-01-17 10:26:03,2024-01-17 10:26:03,0.051s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User ID_login""), ""20111907"")",Firefox 121.0,,,2024-01-17 10:26:03,2024-01-17 10:26:04,0.748s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User Password_login""), password)",Firefox 121.0,,,2024-01-17 10:26:04,2024-01-17 10:26:04,0.746s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Login""))",Firefox 121.0,,,2024-01-17 10:26:04,2024-01-17 10:26:05,0.713s,PASSED
,,,,,,,
Test Cases/me corp/Transaction-AppBaru-InputData-inisiasi,Firefox 121.0,,,2024-01-17 10:26:05,2024-01-17 10:27:05,1m - 0.085s,PASSED
robot = new java.awt.Robot(),Firefox 121.0,,,2024-01-17 10:26:06,2024-01-17 10:26:06,0.052s,PASSED
