Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MECORP,Firefox 121.0,,,2024-01-15 09:49:22,2024-01-15 09:57:29,8m - 7.475s,FAILED
,,,,,,,
Test Cases/me corp/Login,Firefox 121.0,,,2024-01-15 09:49:22,2024-01-15 09:49:32,9.200s,PASSED
username = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Firefox 121.0,,,2024-01-15 09:49:23,2024-01-15 09:49:23,0.002s,PASSED
"password = ""Mobile123+""",Firefox 121.0,,,2024-01-15 09:49:23,2024-01-15 09:49:23,0.001s,PASSED
switch (role),Firefox 121.0,,,2024-01-15 09:49:23,2024-01-15 09:49:24,0.937s,PASSED
"openBrowser("""")",Firefox 121.0,,,2024-01-15 09:49:24,2024-01-15 09:49:28,4.612s,PASSED
navigateToUrl(ME_url),Firefox 121.0,,,2024-01-15 09:49:28,2024-01-15 09:49:29,0.905s,PASSED
maximizeWindow(),Firefox 121.0,,,2024-01-15 09:49:29,2024-01-15 09:49:29,0.049s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User ID_login""), ""20111907"")",Firefox 121.0,,,2024-01-15 09:49:29,2024-01-15 09:49:30,0.766s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User Password_login""), password)",Firefox 121.0,,,2024-01-15 09:49:30,2024-01-15 09:49:31,0.780s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Login""))",Firefox 121.0,,,2024-01-15 09:49:31,2024-01-15 09:49:32,0.705s,PASSED
,,,,,,,
Test Cases/me corp/inisiasi,Firefox 121.0,,,2024-01-15 09:49:32,2024-01-15 09:51:17,1m - 45.293s,PASSED
robot = new java.awt.Robot(),Firefox 121.0,,,2024-01-15 09:49:32,2024-01-15 09:49:32,0.058s,PASSED
driver = getWebDriver(),Firefox 121.0,,,2024-01-15 09:49:32,2024-01-15 09:49:32,0.014s,PASSED
userDir = getProjectDir(),Firefox 121.0,,,2024-01-15 09:49:32,2024-01-15 09:49:32,0.002s,PASSED
ssDir = userDir + sprint2WebScreenshotPath,Firefox 121.0,,,2024-01-15 09:49:32,2024-01-15 09:49:32,0.001s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Transaksi""))",Firefox 121.0,,,2024-01-15 09:49:32,2024-01-15 09:49:33,0.581s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Aplikasi Baru""))",Firefox 121.0,,,2024-01-15 09:49:33,2024-01-15 09:49:34,0.592s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-memilih-button-transaksi-dan-aplikasi-baru.png"")",Firefox 121.0,,,2024-01-15 09:49:34,2024-01-15 09:49:34,0.736s,PASSED
"if (tipeKonsumen == ""Perorangan"")",Firefox 121.0,,,2024-01-15 09:49:34,2024-01-15 09:49:34,0.000s,PASSED
else,Firefox 121.0,,,2024-01-15 09:49:34,2024-01-15 09:49:35,0.553s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""))",Firefox 121.0,,,2024-01-15 09:49:35,2024-01-15 09:49:35,0.555s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""), badanUsaha)",Firefox 121.0,,,2024-01-15 09:49:35,2024-01-15 09:49:36,0.660s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-input-badan-usaha.png"")",Firefox 121.0,,,2024-01-15 09:49:36,2024-01-15 09:49:37,0.447s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Perseroan Terbatas ( PT. , NV. , LTD. )""))",Firefox 121.0,,,2024-01-15 09:49:37,2024-01-15 09:49:37,0.549s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-page-sebelum-input-capture.png"")",Firefox 121.0,,,2024-01-15 09:49:37,2024-01-15 09:49:38,0.465s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_npwp""))",Firefox 121.0,,,2024-01-15 09:49:38,2024-01-15 09:49:38,0.574s,PASSED
npwpPath = userDir + pathNPWP,Firefox 121.0,,,2024-01-15 09:49:38,2024-01-15 09:49:38,0.000s,PASSED
siupPath = userDir + pathSIUP,Firefox 121.0,,,2024-01-15 09:49:38,2024-01-15 09:49:38,0.000s,PASSED
tdpPath = userDir + pathTDP,Firefox 121.0,,,2024-01-15 09:49:38,2024-01-15 09:49:38,0.000s,PASSED
"npwpPath = npwpPath.replace(""/"", ""\"")",Firefox 121.0,,,2024-01-15 09:49:38,2024-01-15 09:49:38,0.002s,PASSED
"siupPath = siupPath.replace(""/"", ""\"")",Firefox 121.0,,,2024-01-15 09:49:38,2024-01-15 09:49:38,0.001s,PASSED
"tdpPath = tdpPath.replace(""/"", ""\"")",Firefox 121.0,,,2024-01-15 09:49:38,2024-01-15 09:49:38,0.002s,PASSED
"popup.popup.uploadFile(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_Local File""), npwpPath)",Firefox 121.0,,,2024-01-15 09:49:38,2024-01-15 09:49:40,1.966s,PASSED
"waitForElementPresent(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_NPWP""), 0)",Firefox 121.0,,,2024-01-15 09:49:40,2024-01-15 09:50:03,23.320s,PASSED
npwpTemp = nanoTime().toString(),Firefox 121.0,,,2024-01-15 09:50:03,2024-01-15 09:50:03,0.010s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_NPWP No fix""), npwpTemp)",Firefox 121.0,,,2024-01-15 09:50:03,2024-01-15 09:50:04,0.689s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_Name fix""), nama)",Firefox 121.0,,,2024-01-15 09:50:04,2024-01-15 09:50:05,0.773s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_siupfix""))",Firefox 121.0,,,2024-01-15 09:50:05,2024-01-15 09:50:06,0.706s,PASSED
"popup.popup.uploadFile(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_Local File""), siupPath)",Firefox 121.0,,,2024-01-15 09:50:06,2024-01-15 09:50:08,2.167s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_TDP""))",Firefox 121.0,,,2024-01-15 09:50:08,2024-01-15 09:50:09,1.446s,PASSED
"popup.popup.uploadFile(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_Local File""), tdpPath)",Firefox 121.0,,,2024-01-15 09:50:09,2024-01-15 09:50:11,1.652s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-Capture-npwp-siup-tdp.png"")",Firefox 121.0,,,2024-01-15 09:50:11,2024-01-15 09:50:12,0.796s,PASSED
"if (isPerubahanData == ""ya"")",Firefox 121.0,,,2024-01-15 09:50:12,2024-01-15 09:50:12,0.000s,PASSED
else,Firefox 121.0,,,2024-01-15 09:50:12,2024-01-15 09:50:12,0.659s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-Memilih-Radio-Button-Perubahan-Data.png"")",Firefox 121.0,,,2024-01-15 09:50:12,2024-01-15 09:50:13,0.508s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Prosesfix""))",Firefox 121.0,,,2024-01-15 09:50:13,2024-01-15 09:50:13,0.583s,PASSED
"waitForElementPresent(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/AplikasiBaruMatching""), 300)",Firefox 121.0,,,2024-01-15 09:50:13,2024-01-15 09:50:44,30.254s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-Masuk-aplikasi-matching.png"")",Firefox 121.0,,,2024-01-15 09:50:44,2024-01-15 09:50:44,0.546s,PASSED
"click(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/a_In Process""))",Firefox 121.0,,,2024-01-15 09:50:44,2024-01-15 09:51:06,21.881s,PASSED
"click(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/a_Blacklist""))",Firefox 121.0,,,2024-01-15 09:51:06,2024-01-15 09:51:07,0.793s,PASSED
"click(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/a_Rejectlist""))",Firefox 121.0,,,2024-01-15 09:51:07,2024-01-15 09:51:08,0.562s,PASSED
delay(3),Firefox 121.0,,,2024-01-15 09:51:08,2024-01-15 09:51:11,3.004s,PASSED
"click(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_OK""))",Firefox 121.0,,,2024-01-15 09:51:11,2024-01-15 09:51:11,0.542s,PASSED
"click(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_Ya""))",Firefox 121.0,,,2024-01-15 09:51:11,2024-01-15 09:51:12,1.422s,PASSED
delay(3),Firefox 121.0,,,2024-01-15 09:51:12,2024-01-15 09:51:16,3.017s,PASSED
"takeFullPageScreenshotAsCheckpoint(userDir + sprint4WebScreenshootPath + ""scenario-1-Berhasil-dilakukan-inisiasi-konsumen-baru.png"")",Firefox 121.0,,,2024-01-15 09:51:16,2024-01-15 09:51:17,1.339s,PASSED
,,,,,,,
Test Cases/me corp/data-entry-aplikasi-pending,Firefox 121.0,,,2024-01-15 09:51:17,2024-01-15 09:56:04,4m - 46.829s,FAILED
userDir = getProjectDir(),Firefox 121.0,,,2024-01-15 09:51:18,2024-01-15 09:51:18,0.000s,PASSED
ssDir = userDir + sprint2WebScreenshotPath,Firefox 121.0,,,2024-01-15 09:51:18,2024-01-15 09:51:18,0.000s,PASSED
"setText(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/input_SID Name_form-control ng-untouched ng-pristine ng-invalid""), konsumen_SID, OPTIONAL)",Firefox 121.0,,,2024-01-15 09:51:18,2024-01-15 09:52:18,1m - 0.381s,PASSED
"scrollToElement(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/i_Fax 2_ri-arrow-right-line""), 60, OPTIONAL)",Firefox 121.0,,,2024-01-15 09:52:18,2024-01-15 09:52:48,30.197s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/button_Surat Keterangan Domisili""), OPTIONAL)",Firefox 121.0,,,2024-01-15 09:52:48,2024-01-15 09:52:52,3.566s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + ""scenario-1-masuk-submenu-surat-keterangan-domisili.png"")",Firefox 121.0,,,2024-01-15 09:52:52,2024-01-15 09:52:53,1.479s,PASSED
