Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-03-30 15:04:22,2022-03-30 15:04:23,1.007s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/button_Surat Keterangan Domisili""), OPTIONAL)",Chrome 99.0.4844.84,Memilih menu Surat keterangan domisili,,2022-03-30 15:04:23,2022-03-30 15:04:23,0.392s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-03-30 15:04:23,2022-03-30 15:04:24,1.011s,PASSED
"takeFullPageScreenshotAsCheckpoint(userDir + sprint4WebScreenshootPath + ""scenario-1-masuk-submenu-surat-keterangan-domisili.png"")",Chrome 99.0.4844.84,Melakukan screenshoot full page,,2022-03-30 15:04:24,2022-03-30 15:04:26,1.181s,PASSED
"markPassed(""scenario 1 - Masuk submenu surat keterangan domisili"")",Chrome 99.0.4844.84,,,2022-03-30 15:04:26,2022-03-30 15:04:26,0.001s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-03-30 15:04:26,2022-03-30 15:04:27,1.016s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/button_Capture_Domisili""), OPTIONAL)",Chrome 99.0.4844.84,Menekan tombil capture domisili,,2022-03-30 15:04:27,2022-03-30 15:04:27,0.403s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-03-30 15:04:27,2022-03-30 15:04:28,1.006s,PASSED
"uploadFile(findTestObject(""Input_Corporate/Capture_""), userDir + cobaKTP, OPTIONAL)",Chrome 99.0.4844.84,Melakukan upload file surat keterangan domisili,,2022-03-30 15:04:28,2022-03-30 15:04:28,0.330s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-03-30 15:04:28,2022-03-30 15:04:29,1.014s,PASSED
"takeFullPageScreenshotAsCheckpoint(userDir + sprint4WebScreenshootPath + ""scenario-1-capture-surat-keterangan-domisili-berhasil.png"")",Chrome 99.0.4844.84,Melakukan screenshoot full page,,2022-03-30 15:04:29,2022-03-30 15:04:31,1.316s,PASSED
"markPassed(""scenario 1 - Capture surat keterangan domisili berhasil"")",Chrome 99.0.4844.84,,,2022-03-30 15:04:31,2022-03-30 15:04:31,0.001s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-03-30 15:04:31,2022-03-30 15:04:32,1.003s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/button_FAP""), OPTIONAL)",Chrome 99.0.4844.84,Memilih mebu FAP,,2022-03-30 15:04:32,2022-03-30 15:04:32,0.394s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-03-30 15:04:32,2022-03-30 15:04:33,1.012s,PASSED
"takeFullPageScreenshotAsCheckpoint(userDir + sprint4WebScreenshootPath + ""scenario-1-Masuk-submenu-FAP.png"")",Chrome 99.0.4844.84,Melakukan screenshoot full page,,2022-03-30 15:04:33,2022-03-30 15:04:35,2.168s,PASSED
"markPassed(""scenario 1 - Masuk submenu FAP"")",Chrome 99.0.4844.84,,,2022-03-30 15:04:35,2022-03-30 15:04:35,0.001s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-03-30 15:04:35,2022-03-30 15:04:36,1.012s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/a_Add Capture_FAP""), OPTIONAL)",Chrome 99.0.4844.84,Menekan tombol capture FAP,,2022-03-30 15:04:36,2022-03-30 15:04:37,0.409s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-03-30 15:04:37,2022-03-30 15:04:38,1.012s,PASSED
"uploadFile(findTestObject(""Input_Corporate/Capture_""), userDir + cobaKTP, OPTIONAL)",Chrome 99.0.4844.84,Melakukan upload file FAP,,2022-03-30 15:04:38,2022-03-30 15:04:38,0.331s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-03-30 15:04:38,2022-03-30 15:04:39,1.014s,PASSED
"setText(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/input_Jenis Usaha_form-control ng-untouched ng-pristine ng-invalid""), konsumen_jenisUsaha, OPTIONAL)",Chrome 99.0.4844.84,Melakukan input jenis usaha,,2022-03-30 15:04:39,2022-03-30 15:04:40,0.733s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-03-30 15:04:40,2022-03-30 15:04:41,1.015s,PASSED
"setText(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/input_Economy Code_form-control bcaf-autocomplete ng-untouched ng-pristine ng-invalid""), konsumen_economyCode, OPTIONAL)",Chrome 99.0.4844.84,Melakukan input search Economy code,,2022-03-30 15:04:41,2022-03-30 15:04:41,0.755s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-03-30 15:04:41,2022-03-30 15:04:42,1.009s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/li_010103 Pertanian  Kehutanan-Pertanian  Pupuk-Importir""), 100, OPTIONAL)",Chrome 99.0.4844.84,Menunggu menampilkan list economy code yang di pilih,,2022-03-30 15:04:42,2022-03-30 15:04:43,0.301s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-03-30 15:04:43,2022-03-30 15:04:44,1.013s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/li_010103 Pertanian  Kehutanan-Pertanian  Pupuk-Importir""), OPTIONAL)",Chrome 99.0.4844.84,Memilih economy code,,2022-03-30 15:04:44,2022-03-30 15:04:44,0.407s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-03-30 15:04:44,2022-03-30 15:04:45,1.017s,PASSED
"setText(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/input_Kode Lokasi Proyek_form""), konsumen_kodeLokasi, OPTIONAL)",Chrome 99.0.4844.84,Melakukan input search Kode lokasi proyek,,2022-03-30 15:04:45,2022-03-30 15:04:46,0.709s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-03-30 15:04:46,2022-03-30 15:04:47,1.008s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/li_1213 - MALANG,KAB""), 100, OPTIONAL)",Chrome 99.0.4844.84,Menunggu list Kode lokasi proyek,,2022-03-30 15:04:47,2022-03-30 15:04:47,0.302s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-03-30 15:04:47,2022-03-30 15:04:48,1.014s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/li_1213 - MALANG,KAB""), OPTIONAL)",Chrome 99.0.4844.84,Memilih kode lokasi proyek,,2022-03-30 15:04:48,2022-03-30 15:04:49,0.427s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-03-30 15:04:49,2022-03-30 15:04:50,1.010s,PASSED
"setText(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/input_Berdiri Sejak Tahun_form-control ng-untouched ng-pristine ng-invalid""), konsumen_tahunBerdiri, OPTIONAL)",Chrome 99.0.4844.84,Melakukan input sejak tahun berdiri,,2022-03-30 15:04:50,2022-03-30 15:04:50,0.697s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-03-30 15:04:50,2022-03-30 15:04:51,1.004s,PASSED
"setText(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/input_Omzet Usaha per Tahun_form-control text-right ng-untouched ng-pristine ng-invalid""), konsumen_omzetUsaha, OPTIONAL)",Chrome 99.0.4844.84,Melakukan input omzet usaha pertahun,,2022-03-30 15:04:51,2022-03-30 15:04:52,0.835s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-03-30 15:04:52,2022-03-30 15:04:53,1.008s,PASSED
"setText(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/input_No. Rekening BCA_form-control ng-untouched ng-pristine ng-valid""), konsumen_noRekBCA, OPTIONAL)",Chrome 99.0.4844.84,Melakukan input no. rekening BCA,,2022-03-30 15:04:53,2022-03-30 15:04:54,0.766s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-03-30 15:04:54,2022-03-30 15:04:55,1.009s,PASSED
"setText(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/input_Alamat Perusahaan_form-control ng-untouched ng-pristine ng-invalid""), konsumen_alamatPT, OPTIONAL)",Chrome 99.0.4844.84,Melakukan input alamat perusahaan,,2022-03-30 15:04:55,2022-03-30 15:04:56,0.814s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-03-30 15:04:56,2022-03-30 15:04:57,1.010s,PASSED
"setText(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/input_Provinsi_form-control bcaf-autocomplete ng-untouched ng-pristine ng-invalid""), konsumen_provinsi, OPTIONAL)",Chrome 99.0.4844.84,Melakukan input search provinsi,,2022-03-30 15:04:57,2022-03-30 15:04:58,0.859s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-03-30 15:04:58,2022-03-30 15:04:59,1.012s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/li_JAWA TIMUR""), 100, OPTIONAL)",Chrome 99.0.4844.84,Menunggu menampilkan list provinsi yang di pilih,,2022-03-30 15:04:59,2022-03-30 15:04:59,0.300s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-03-30 15:04:59,2022-03-30 15:05:00,1.016s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/li_JAWA TIMUR""), OPTIONAL)",Chrome 99.0.4844.84,Memilih provinsi,,2022-03-30 15:05:00,2022-03-30 15:05:00,0.422s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-03-30 15:05:00,2022-03-30 15:05:01,1.013s,PASSED
"setText(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/input_KabKota_form-control bcaf-autocomplete ng-untouched ng-pristine ng-invalid""), konsumen_kabKota, OPTIONAL)",Chrome 99.0.4844.84,Melakukan input search kabupaten/kota,,2022-03-30 15:05:01,2022-03-30 15:05:02,0.751s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-03-30 15:05:02,2022-03-30 15:05:03,1.005s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/li_MALANG""), 100, OPTIONAL)",Chrome 99.0.4844.84,Menunggu menampilkan list kabupaten/kota yang di pilih,,2022-03-30 15:05:03,2022-03-30 15:05:04,0.312s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan dellay 1 detik,,2022-03-30 15:05:04,2022-03-30 15:05:05,1.003s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/li_MALANG""), OPTIONAL)",Chrome 99.0.4844.84,Memilih kabupaten/kota,,2022-03-30 15:05:05,2022-03-30 15:05:05,0.429s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-03-30 15:05:05,2022-03-30 15:05:06,1.010s,PASSED
"setText(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/input_Kecamatan_form-control bcaf-autocomplete ng-untouched ng-pristine ng-invalid""), konsumen_kecamantan, OPTIONAL)",Chrome 99.0.4844.84,Melakukan input search kecamatan,,2022-03-30 15:05:06,2022-03-30 15:05:07,0.908s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-03-30 15:05:07,2022-03-30 15:05:08,1.013s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/li_LOWOKWARU""), 0, OPTIONAL)",Chrome 99.0.4844.84,Menunggu menampilkan list kecamatan yang di pilih,,2022-03-30 15:05:08,2022-03-30 15:05:08,0.309s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-03-30 15:05:08,2022-03-30 15:05:09,1.005s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/li_LOWOKWARU""), OPTIONAL)",Chrome 99.0.4844.84,Memilih kecamatan,,2022-03-30 15:05:09,2022-03-30 15:05:10,0.415s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-03-30 15:05:10,2022-03-30 15:05:11,1.009s,PASSED
